date,chlorophyll,water_temperature,DO,pH,Salinity,pressure,air_temperature,relative_humidity
2019/9/12,4.678665854,25.14024596,7.029603393,8.157918366,30.32436057,1010.868598,21.76118327,71.40239645
2019/9/13,6.671568466,24.55631438,6.377893276,8.151435922,30.15895824,1011.200738,22.83736458,78.18362588
2019/9/14,10.08779969,24.39582521,7.277587935,8.144029924,31.33349566,1012.137187,23.07385954,74.27723096
2019/9/15,6.044172458,25.09186394,7.190799351,8.168355213,31.20754407,1013.079703,21.3741148,76.66774349
2019/9/16,8.244588422,25.31843611,6.410156956,8.175835938,31.17742934,1011.179591,23.59576866,72.34371689
2019/9/17,8.795897618,24.6446958,5.372674945,8.197436383,31.7321204,1012.072693,24.48816022,78.97091401
2019/9/18,5.275053419,25.82047563,6.440643944,8.251225286,31.56880837,1012.499312,23.14344963,76.81445801
2019/9/19,6.885140881,24.60652467,7.018266412,8.232133352,31.91464899,1011.371511,24.87005592,74.1517146
2019/9/20,0.390337066,25.34579685,6.236936327,8.312808489,31.0523811,1012.598016,23.52234161,78.25147976
2019/9/21,4.686611797,25.65236,7.24659307,8.361038088,31.48727315,1011.330034,24.76834778,78.85666269
2019/9/22,6.087053842,25.6087819,7.327772179,8.262645085,31.02614679,1011.24349,21.90562937,83.25562574
2019/9/23,3.948185928,25.78452643,7.785413346,8.305492835,31.44146629,1013.588994,26.74127247,77.91795735
2019/9/24,9.555384735,27.13311331,7.675759064,8.317272451,31.42036028,1013.035248,26.00340348,83.6086303
2019/9/25,3.27284114,25.88892947,7.193414539,8.31161977,31.65351905,1013.800003,24.39048336,86.06347986
2019/9/26,5.091866855,27.63425392,8.275156577,8.284674985,31.43652659,1013.735083,22.84682848,84.98077257
2019/9/27,6.069069587,26.71051292,7.522804621,8.308235549,31.55514202,1012.903897,25.22280974,90.18727283
2019/9/28,8.523109324,26.5923069,7.443817564,8.283118435,31.51392691,1013.930407,23.574758,87.43833119
2019/9/29,2.599704256,26.81223278,6.784826846,8.183085375,31.87555223,1012.802607,25.5121162,83.48715874
2019/9/30,7.627070101,27.83843693,6.776593253,8.272877053,31.05422113,1015.448773,25.4894479,83.26040859
2019/10/1,5.149532821,26.04617234,6.274243817,8.25719306,30.78215062,1012.684107,24.10728162,82.2479518
2019/10/2,2.993948658,25.92161235,6.342209842,8.157528327,31.05232323,1013.785715,26.0995978,81.25461931
2019/10/3,5.709213822,26.01244806,7.013536312,8.180416199,30.65278703,1012.839593,25.67309426,70.93598262
2019/10/4,5.011874859,26.2837033,5.24046566,8.195979085,31.25648424,1014.312234,25.69181742,75.76494611
2019/10/5,3.243341685,25.25329366,5,8.135592497,30.65123414,1013.231385,24.53438547,70.00343341
2019/10/6,4.415230472,25.94839982,6.395957108,8.185357568,30.49897018,1012.828482,22.88287045,80.34451533
2019/10/7,3.339234348,26.57983023,5.547974696,8.237364157,30.46986136,1013.951037,25.01549444,74.65379202
2019/10/8,4.174061488,25.58215332,5.401935814,8.06949271,30.78130122,1012.848026,23.47655914,74.1893884
2019/10/9,5.111919411,25.11431915,6.429535117,8.031800581,30.48627291,1013.030406,22.04087506,79.00609461
2019/10/10,6.804313552,24.69026122,5.86027519,8.11074681,30.32322866,1011.206869,24.44569805,77.91318952
2019/10/11,1.005772821,25.17571262,7.39519042,8.129099558,31.01237188,1010.442369,24.84063822,72.79224137
2019/10/12,7.60159314,24.03329897,7.186329408,8.081740108,30.268022,1011.603547,22.33773167,78.28965687
2019/10/13,0,25.08617555,6.99195646,8.168951626,30.56244474,1010.82262,24.17183945,78.5727719
2019/10/14,2.757100029,24.84784714,8.70237779,8.034967757,30.78846152,1011.414898,21.73965783,74.23252562
2019/10/15,4.109230617,23.73355637,7.684372531,8.144537366,30.15734611,1010.36328,20.91125891,79.59009784
2019/10/16,3.373311073,23.33354034,8.676302396,8.089680454,30.85629808,1010.31642,20.31807907,82.49937027
2019/10/17,1.451863754,23.60292197,8.710330343,8.217751726,30.47083998,1008.174978,22.26132423,83.31678554
2019/10/18,2.174533531,23.40124823,9.392670766,8.244528415,31.1169436,1011.397719,19.54372961,77.99752034
2019/10/19,1.506221692,22.23849201,9.623926597,8.120540297,30.6693233,1009.084421,20.78725937,88.26737536
2019/10/20,1.223194275,22.19021418,8.882027478,8.145727224,31.25677419,1009.718066,19.25340352,82.58196882
2019/10/21,4.019380141,21.6311725,8.441372862,8.230373868,31.4718001,1007.99195,19.14861131,82.10914326
2019/10/22,2.961280094,22.36452115,8.942832481,8.181580853,31.48733635,1008.981939,20.47387361,82.24135482
2019/10/23,0.797564171,22.3910826,8.229580445,8.21107442,31.38844554,1007.257096,18.93844593,75.97310722
2019/10/24,3.92798864,21.31145745,9.412730441,8.225427449,31.32078418,1008.939118,18.82967665,79.35492612
2019/10/25,2.698244452,21.71844789,8.316350104,8.136976894,31.28525574,1008.09942,20.32453331,74.49966014
2019/10/26,3.673825758,21.26249445,7.933711968,8.238700322,31.9565644,1008.493455,20.78694378,70.96799561
2019/10/27,3.281531902,21.50609293,8.122555658,8.208672635,31.35005624,1009.2101,19.8710811,75.68336936
2019/10/28,0.348258496,22.27792303,7.331223727,8.219386017,31.27990254,995.3641047,18.64516237,78.52046308
2019/10/29,0.879715088,21.70783692,7.564023477,8.314086074,31.80751359,996.0302503,18.89648114,74.99891373
2019/10/30,3.498367696,22.01874801,8.769011195,8.173869334,31.37143024,997.3199751,19.62401465,75.73998389
2019/10/31,3.23808681,21.46922992,8.030097491,8.26910919,31.31327004,1011.134219,20.02751959,70.30429642
2019/11/1,1.998926707,22.50558152,8.086021386,8.203341726,31.13946847,1009.091811,18.90180482,66.68060839
2019/11/2,2.308509129,22.53064771,9.174680056,8.189435093,31.38918802,1010.030164,20.81107484,79.98799279
2019/11/3,4.67194044,22.33629079,9.822314776,8.226649794,31.45940033,1009.550817,20.38158762,83.37783447
2019/11/4,0.985715236,22.75718412,9.915680968,8.185768042,31.49767414,1011.822611,18.7922688,82.52839888
2019/11/5,3.324619242,23.09128663,10.36093475,8.177266354,31.64307523,1008.35366,19.7889405,76.15985759
2019/11/6,1.896722086,22.73730861,9.748361617,8.175907334,31.44335328,1010.408125,20.41578519,73.86592463
2019/11/7,1.945311679,22.54012527,9.616713914,8.08897655,31.15271039,1008.887026,21.03559835,74.93908895
2019/11/8,4.666416362,24.30043635,11,8.052763498,31.07480612,1008.18613,23.16739543,72.84164742
2019/11/9,4.216215521,23.1825491,10.32144497,8.00725253,31.21374517,1011.146377,21.66208558,79.12839497
2019/11/10,4.296936144,23.53112396,10.2977522,7.999176279,31.37352185,1011.116224,20.70059371,85.54954267
2019/11/11,5.393078329,24.14110592,10.93796524,8.168115111,30.9676674,1010.787403,21.84720836,77.73111825
2019/11/12,2.943632702,25.42984328,10.32255431,8.064819817,30.73617616,1011.02604,21.32423986,78.32669057
2019/11/13,4.39194236,23.04428643,9.978149568,7.919051947,30.53720537,1014.25252,22.01288831,81.16323541
2019/11/14,2.540405297,23.86296945,10.49353224,7.906915795,30.37222958,1010.878325,22.24085512,72.40918578
2019/11/15,3.948227436,23.22546336,8.72796749,7.986224047,30.99017777,1011.588322,22.80115602,80.46551313
2019/11/16,3.184160677,23.22066174,9.154142416,7.981410753,30.96277835,1010.329914,21.45872442,78.63976918
2019/11/17,3.788111092,23.01100995,8.384159099,7.976313981,30.97664178,1011.135785,22.97331386,68.65791734
2019/11/18,4.938733243,22.66081648,8.200806755,7.933843415,30.79378451,1010.425416,22.05561033,65.6454447
2019/11/19,2.270397609,23.02881677,8.603258915,7.940845837,31.29782137,1010.040481,20.21770181,69.8576822
2019/11/20,8.253631603,22.11369864,7.937803641,7.966668641,30.7873603,1012.024668,22.88004018,65.18145737
2019/11/21,2.221905352,23.10439725,7.874580203,7.960098453,31.28822205,1011.10899,20.71355957,61.85561199
2019/11/22,1.973167546,22.4204304,8.13761045,7.852414312,31.06959395,1009.770301,19.24360527,71.9088677
2019/11/23,6.887341074,22.35169071,7.480483814,7.961123533,30.98685122,1007.011757,21.40454624,72.29582733
2019/11/24,6.325430992,21.64455346,7.35632383,7.940498795,31.44160557,1008.623399,21.48841354,68.96630073
2019/11/25,6.16218041,21.42509416,7.399168528,8.003033027,31.48518175,1011.347556,19.02836964,64.37718666
2019/11/26,6.342750243,21.48177892,7.09524858,8.154990494,31.56927395,1008.071503,18.20609677,65.65324932
2019/11/27,5.233400851,20.48794893,9.252174901,8.035304966,31.58535842,1009.066431,18.18921477,72.08466284
2019/11/28,3.63437193,20.6300113,7.785435638,8.011710001,31.64479356,1009.075453,18.73749156,70.57047808
2019/11/29,5.750064345,20.12953033,8.288016407,8.082710744,32.4618573,1007.537676,18.97677057,71.85171519
2019/11/30,4.411736462,19.87970261,8.256161186,8.068330592,32.18159055,1006.182353,17.9658995,77.60601977
2019/12/1,7.881382415,19.05475354,8.469817586,8.07073006,32.11394665,1004.319541,17.21893178,76.36116013
2019/12/2,5.799046262,20.58639275,8.568843904,8.083223979,31.98957963,1007.199356,18.36676097,78.4438407
2019/12/3,4.600586414,19.40577417,8.363726129,8.156235974,32.30397821,1005.494281,16.34104462,68.08192535
2019/12/4,5.763109154,20.19068069,7.352808745,7.994585789,32.18895712,1006.315707,17.50669272,69.44487103
2019/12/5,7.381416122,20.03279352,7.226216791,8.069634091,32.05859066,1004.759355,16.04878957,72.36453524
2019/12/6,5.572656163,18.77548395,7.09156337,7.991550199,31.96221421,1005.654288,16.66977477,69.46892606
2019/12/7,5.194620398,18.82565309,6.464623365,8.05473694,32.01732301,1005.905133,16.06871698,72.10395451
2019/12/8,7.459338005,20.63274849,7.053467106,7.967460009,31.06534703,1006.1334,16.11154886,66.02129927
2019/12/9,7.588308123,20.24120547,6.201048173,7.976545822,32.04229562,1004.784002,15.81585375,70.27503744
2019/12/10,6.203992934,19.39256219,6.093570727,7.964585115,31.78454466,1007.168678,17.60295189,63.86230243
2019/12/11,6.388006517,19.60705547,5.908271924,8.00834403,32.35207822,1005.484252,15.62656012,65.12183896
2019/12/12,7.898717052,19.25804398,6.103952041,7.984412665,31.81663673,1004.549269,15.75394821,59.14803077
2019/12/13,4.634968659,19.9068719,5.640821028,7.854338796,31.3864154,1006.28662,18.77927905,60.48057116
2019/12/14,4.804398366,19.46809949,5.023964779,7.897204737,31.65860361,1006.626752,17.82516301,64.44195787
2019/12/15,6.262004166,18.9615378,6.073084815,7.837022906,31.29092078,1006.969543,14.67117271,67.9674507
2019/12/16,7.342681217,19.47895646,5.81141065,7.788339051,31.68121008,1008.402124,16.71456007,65.41394645
2019/12/17,8.452957117,20.31904815,6.179487347,7.820383671,31.56656589,1007.043378,9,63.31014113
2019/12/18,10.83410179,19.91410933,7.06371931,7.797444662,31.71464719,1007.403006,9,70.34956521
2019/12/19,9.641464884,20.61510872,7.712787856,7.917912722,31.14798902,1006.659319,9,57.20464268
2019/12/20,7.639393045,20.27412871,7.401158911,7.804358119,31.36509183,1008.814206,18.06747627,61.23997469
2019/12/21,7.944621305,20.57238918,7.795871876,7.702670194,30.92808596,1008.394763,17.27232923,70.33971804
2019/12/22,5.991160785,21.52766931,8.682303231,7.735066621,31.5448165,1007.987569,18.66442812,68.00835979
2019/12/23,7.962896559,21.344092,8.070546093,7.80916469,31.50146828,1006.675513,17.14520706,70.32245837
2019/12/24,7.416434205,21.31324807,9.296054686,7.860379981,31.5208095,1010.168262,18.99022361,67.70386245
2019/12/25,8.623162902,21.83092872,8.252539318,7.677541811,31.41335905,1007.607134,18.59678858,68.89420339
2019/12/26,6.297436592,21.67844344,7.003245877,7.666611571,31.59194819,1008.318718,20.58237713,62.18805094
2019/12/27,8.955047618,22.17968847,8.128588372,7.860587707,32.01618403,1009.305405,20.52249145,66.31398562
2019/12/28,10.93668894,21.21516677,7.784542375,7.795322681,31.52795315,1007.747908,19.88764303,66.44815588
2019/12/29,7.599096342,21.1888581,8.076438247,7.743240382,31.74308611,1007.407994,18.7265884,65.75679018
2019/12/30,8.556174322,20.68168964,7.623744266,7.825794068,31.47097905,1006.694356,20.9493616,67.41542892
2019/12/31,9.060112036,21.01704216,7.112690211,7.680818139,31.63666178,1009.416835,17.28257185,59.01746282
2020/1/1,6.795635268,21.58527063,6.521825478,7.826963695,32.02934399,1007.990712,17.26631435,58.10526329
2020/1/2,7.955961402,21.59823056,7.052317373,7.857517932,32.43403999,1011.268332,18.38557238,50.24659712
2020/1/3,7.434406769,21.2502199,6.832939651,7.90131086,32.12629881,1007.12028,20.4914003,53.94790836
2020/1/4,7.498089403,19.67425959,7.149054222,7.817522372,32.22773248,1006.939136,17.77552479,55.45108244
2020/1/5,5.642653095,20.89708871,7.989034493,7.884310863,32.264453,1007.018076,17.51216689,60.96774665
2020/1/6,7.116424144,19.2070705,8.84772226,7.843837334,32.3046907,1007.531457,15.95313741,55.20479273
2020/1/7,7.935326363,20.33692453,8.573612082,7.910871141,32.62097511,1006.510367,18.02812515,61.97470291
2020/1/8,9.707159405,19.46050627,8.166146305,7.858944091,32.13794937,1007.278242,17.7157301,60.08007334
2020/1/9,8.583015261,19.75158597,9.374934862,7.886311531,33.01221388,1005.371607,17.23105252,60.71804922
2020/1/10,10.8249611,18.49382269,10.11613018,7.857187797,32.45456638,1004.657726,15.4971362,63.68879645
2020/1/11,4.833024955,19.51352011,9.532025588,7.937000932,32.88220298,1003.940868,15.11479192,62.21148418
2020/1/12,7.956983211,17.97570238,10.02340864,7.942069744,32.28140792,1003.231516,14.23988278,62.86494573
2020/1/13,6.419657214,18.17054275,10.27087191,7.87947696,32.84576264,1004.674556,15.35003177,58.21810417
2020/1/14,10.26974432,17.82227277,9.954914309,7.882741367,32.81632982,1004.655561,13.94541005,64.11099307
2020/1/15,4.107777127,17.28394408,10.66376827,7.795861764,32.68796532,1004.119731,13.63889181,62.84873587
2020/1/16,3.876780876,18.07411848,10.18429459,7.83895798,32.22238976,1005.823623,14.21765442,61.99488636
2020/1/17,4.187459241,18.82393533,10.28334999,7.835677133,32.5356766,1005.67474,14.01479266,64.69644096
2020/1/18,0.967201677,19.1783479,9.398571839,7.952520347,32.04032604,1004.018109,13.86840777,64.39591321
2020/1/19,3.991523996,17.84854627,9.352587978,7.748709017,32.25060336,1002.506369,14.81656845,61.28735712
2020/1/20,3.352667978,18.3449278,9.644545505,7.860380344,32.5657195,1003.722773,14.41484501,62.91637116
2020/1/21,5.000044976,17.92064339,8.815349045,7.820423689,32.42817707,1003.720447,14.07504243,59.9085955
2020/1/22,5.212083393,18.10265165,9.6120211,7.769063324,32.13027766,1003.734479,14.61429337,55.30269332
2020/1/23,8.111778932,17.75995645,8.342712073,7.828925037,31.77647054,1003.80393,13.5466512,53.80633477
2020/1/24,6.093259244,18.13361384,8.510272955,7.747503846,32.21456094,1003.994265,14.7865263,56.4517811
2020/1/25,2.87423686,18.43455665,8.78942459,7.738580738,31.98933962,1004.439941,15.00772207,57.4463891
2020/1/26,2.070046762,18.02800832,7.610868124,7.709324311,31.26230711,1004.398346,13.55872225,61.10912638
2020/1/27,4.693276216,18.44814284,7.503626714,7.768890249,32.18150544,1005.473666,16.28629225,61.03865508
2020/1/28,0.915781294,18.64175074,7.741404246,7.761300851,31.94200091,1005.876144,14.65709782,55.19704362
2020/1/29,7.070727387,19.27857979,9.295864948,7.677068388,32.32717669,1004.869086,15.89042767,58.29306254
2020/1/30,5.623493161,18.53282682,8.569157817,7.64736186,31.66958779,1007.322565,17.23405686,62.86918509
2020/1/31,2.18877695,19.24219639,10.30270753,7.711145082,31.09094897,1005.34516,17.26693291,65.97241524
2020/2/1,0,20.42334378,8.895511791,7.69207672,32.18662657,1004.977217,16.64340293,66.88638334
2020/2/2,5.578830386,20.24165513,9.378509484,7.742239571,32.26115555,1007.235879,16.50480136,64.11092969
2020/2/3,2.524290798,20.51523211,10.10285889,7.822844413,31.74745281,1006.282493,18.05789102,60.29971688
2020/2/4,5.118683059,20.01867999,10.30463429,7.755489383,32.05028865,1007.645472,18.00776113,61.91447815
2020/2/5,0,20.31398686,10.21953002,7.794976565,33.26559043,1005.119466,16.91219435,42.20146707
2020/2/6,1.247272566,20.77963342,9.597326544,7.819682929,32.44613469,1009.084955,16.9036992,42.28086633
2020/2/7,2.370450788,21.1589422,9.233147768,7.879265232,32.85699678,1008.500923,15.76116938,35.9458922
2020/2/8,2.376555402,19.47637657,8.681603568,7.744448373,32.54095557,1006.428108,18.08644304,64.63346577
2020/2/9,1.314038819,19.83924746,8.392884441,7.845791047,32.20355268,1006.511403,17.9103709,65.86515887
2020/2/10,3.400615125,21.16687184,7.322360146,7.904926548,32.8677057,1009.6843,19.15030825,57.49481394
2020/2/11,0,20.35886778,6.782880711,7.971061048,32.91867736,1007.25622,18.35406344,65.26826268
2020/2/12,1.779906489,20.11681791,6.808254004,7.901219908,32.94744068,1007.100989,19.2702684,58.19193801
2020/2/13,2.274558493,19.75201726,6.389255062,7.84447429,33.0898668,1005.571837,17.14097906,63.7996066
2020/2/14,3.04190978,20.00052364,5.977675196,7.979239932,33.24689814,1007.352917,18.8420191,56.00688585
2020/2/15,3.425158774,19.4503383,6.362131768,7.923719294,33.1515322,1007.307593,17.00642182,53.77694842
2020/2/16,0,21.04769849,6.389098366,7.900416718,32.83141335,1008.051676,18.11378861,56.20177924
2020/2/17,0,19.82176576,5.94253682,7.930260738,33.35555857,1005.711318,15.65176216,58.21675771
2020/2/18,4.583168559,19.61853429,6.708182445,7.951067856,32.60939731,1005.342316,17.09810997,57.98939655
2020/2/19,2.720708613,19.7436075,5.542435381,7.926268855,32.54982759,1007.048888,14.61398762,59.94816252
2020/2/20,0.597063513,19.72444784,6.216413848,7.840073373,33.34483873,1007.328577,16.05596935,63.65375172
2020/2/21,5.24386192,19.50587232,6.190360062,7.986994931,33.22233294,1004.468948,16.48235644,63.27081121
2020/2/22,2.429837582,19.35973887,5.863907692,7.99599407,32.99103059,1006.840068,15.24026028,65.34529934
2020/2/23,4.623234594,18.3022602,6.99416101,7.953680753,32.52066751,1005.520627,14.43622681,60.32735165
2020/2/24,2.474832921,18.27258723,7.181543599,7.852286987,32.65336189,1006.311269,16.07019738,70.07808016
2020/2/25,6.545203975,18.62311331,8.156702988,7.88686809,32.71120392,1004.903012,14.87555177,69.20358566
2020/2/26,6.026782202,17.80911973,7.81050235,7.884596454,32.23594791,1002.227315,14.26710184,76.6870193
2020/2/27,2.118740715,17.92518228,7.008522143,7.903550398,32.42060805,1004.40133,14.60370166,66.77368939
2020/2/28,4.668224476,18.00589869,8.402935233,7.896905299,32.77095248,1005.448698,17.03529072,63.18280079
2020/2/29,4.131736246,18.1044316,7.977340073,7.818294684,32.94397677,1003.365192,15.42419794,72.40065735
2020/3/1,5.701255936,17,7.496427084,7.852657391,32.3401086,1003.779354,15.34346935,70.51636067
2020/3/2,1.163856176,17.96751354,6.895324832,7.86735822,32.65439676,1003.939668,14.56687442,64.07460302
2020/3/3,4.601791137,17.4888089,6.317316473,7.915878762,31.82749289,1001.20617,14.28977445,60.84891775
2020/3/4,5.48834954,17.98652019,6.407241755,7.879760848,32.58756409,1005.808775,11.76115884,71.97377022
2020/3/5,0.001194377,18.07968112,6.964456771,7.888405325,32.15091257,1003.309275,13.5538217,70.44925837
2020/3/6,1.304205101,18.58398637,7.240268198,7.860558121,32.50118132,1004.829871,13.86817925,54.03066228
2020/3/7,0,18.5744364,7.015767201,7.937242219,32.36576947,1004.389152,12.62817433,61.64324748
2020/3/8,3.448617632,18.71544359,6.026234374,7.900353115,32.88087021,1005.920624,13.53552514,70.00044883
2020/3/9,5.586133718,18.9325746,5.823672518,7.852522979,32.27948769,1005.288135,12.93402925,61.71250572
2020/3/10,7.322175656,18.54603007,6.652372183,7.983723341,32.79810742,1004.894,15.12636522,62.33352174
2020/3/11,4.634310128,18.62352344,5.974444566,7.968324649,32.60309721,1004.505319,16.25647028,64.21778566
2020/3/12,7.913702181,19.26454493,7.361810996,7.932625668,32.72360296,1006.484495,16.83552107,62.22875433
2020/3/13,2.067749469,19.42435934,7.514267911,7.953158756,32.80479365,1004.113397,16.44708308,61.47911495
2020/3/14,1.593235121,19.13912778,7.766981749,8.014828777,32.69735458,1006.939551,15.37920804,74.21018924
2020/3/15,5.060952217,19.73216617,7.614579262,8.046025836,33.03765171,1005.50219,14.72172177,64.33003445
2020/3/16,6.111659808,19.74464319,9.056572914,8.055086744,33.11109677,1008.155967,15.20310053,74.27674358
2020/3/17,5.448489936,19.5596876,8.874985331,8.082135948,33.28499979,1007.35655,15.98641222,78.197495
2020/3/18,1.547654249,20.84423404,8.833112523,8.171443026,33.31313162,1008.114544,16.6456862,69.89912413
2020/3/19,5.670710715,20.4229652,8.180387659,8.157999783,33.59265172,1007.806015,17.6325083,72.68617044
2020/3/20,3.403629698,21.59656274,9.715583463,8.129666804,33.68428291,1006.198984,17.00965561,81.50903615
2020/3/21,7.51219869,19.9136715,10.64198036,8.180346267,33.13303809,1007.287545,18.56405791,78.65542729
2020/3/22,7.062474366,20.57696803,10.53265456,8.092007015,33.7357588,1008.98364,18.1602568,73.55036785
2020/3/23,4.601567078,20.97324617,9.35136941,8.170943862,33.13133277,1008.604147,18.53390936,80.01617921
2020/3/24,5.600765599,21.59829205,9.105548827,8.245929796,33.66062806,1009.705956,19.75580106,79.00195959
2020/3/25,4.651884739,21.27220057,9.437351037,8.14601006,33.65232463,1008.975728,17.4876387,74.1082972
2020/3/26,6.780938708,21.24046754,8.492240399,8.113124104,32.86082894,1007.612868,19.09864367,68.29102399
2020/3/27,8.946291821,20.50460964,8.945517718,8.118837943,33.4166377,1007.750713,18.63824283,69.21595259
2020/3/28,5.187563561,20.44399626,9.016216914,8.090514974,33.19080807,1008.578285,18.25250899,71.21716361
2020/3/29,8.283010456,21.11073549,9.137577662,8.09727363,33.03617087,1006.053402,19.36863471,68.82963858
2020/3/30,6.322815751,20.16938616,8.429307407,8.107863916,33.59335969,1009.899319,19.22624563,73.22387865
2020/3/31,5.898153818,20.46507419,8.403066617,8.04479913,32.91042522,1008.495981,17.23463526,63.6350563
2020/4/1,7.362231155,20.84181561,8.16103059,8.10383825,32.77958878,1009.083757,17.80710503,64.46254704
2020/4/2,5.589719396,19.94486987,8.344142469,8.135942589,32.95825105,1006.057485,18.05761085,72.21219635
2020/4/3,6.628061163,21.07161331,8.851259201,8.033507538,33.05686679,1008.648099,17.27471684,70.8695651
2020/4/4,5.405755901,20.70618789,9.386506753,8.143713878,32.72843179,1009.390093,17.89379805,71.88205663
2020/4/5,11.7878923,19.1304983,9.908021091,8.083397984,33.04701629,1005.588158,17.34651553,68.97224444
2020/4/6,7.976490518,19.27311998,9.285166947,8.101177353,32.79117282,1007.432136,18.65579873,77.76029226
2020/4/7,6.544468395,18.42501839,10.63306435,8.010602185,31.92367918,1006.420661,15.05810084,78.97681136
2020/4/8,8.400144906,19.01501265,9.895020795,8.082432138,32.37562495,1004.646781,16.24404355,83.07059975
2020/4/9,7.766011296,19.64181169,10.09098298,7.983925297,32.33650234,1006.474089,15.25451171,81.67827433
2020/4/10,7.557366307,18.92172238,9.714948398,8.084612324,32.6335273,1006.628241,16.58720631,81.43525649
2020/4/11,9.226404382,19.25034834,8.773941826,8.053104553,31.70139408,1005.035034,14.21420801,86.82455219
2020/4/12,9.501983308,18.17435108,10.23773348,8.079408202,33.26706457,1006.675772,16.05825254,76.60943516
2020/4/13,6.905030475,19.27693825,9.894074575,8.002918344,32.68910609,1003.752395,14.99816472,83.37640273
2020/4/14,6.78369806,18.57172846,9.049394989,8.029431477,32.61490406,1003.872031,14.84875386,73.61334874
2020/4/15,7.344870853,18.85705569,8.841515206,8.118804311,32.97685935,1005.491281,14.13149064,75.7982786
2020/4/16,3.241242411,18.83742104,8.660016605,8.058220236,33.38768312,1005.409359,15.14948326,73.04965089
2020/4/17,4.755448114,18.31238701,7.215023169,8.147034253,33.01609774,1004.738376,16.77741618,79.7875087
2020/4/18,10.45115432,18.46692059,7.350133567,8.07485027,33.1156851,1006.37665,15.78731437,75.28317174
2020/4/19,10.92997204,19.6526184,7.676015834,8.205565022,32.9499056,1006.2498,16.59961406,74.60537733
2020/4/20,7.055905309,19.52178777,6.37971186,8.121592042,32.94888625,1006.766448,17.83365717,69.66110403
2020/4/21,8.612625316,20.02698446,6.958000737,8.230497262,32.92769916,1006.009177,16.66455224,72.69029301
2020/4/22,7.979449874,19.86731644,6.020121254,8.252927081,32.89764455,1006.989851,16.10482756,71.03591513
2020/4/23,13.40439113,19.9996625,6.901411082,8.204188903,33.00797058,1006.223258,17.42048449,76.21801257
2020/4/24,9.368064185,19.30488523,6.695945426,8.283685529,32.8688531,1009.026234,16.72050502,71.66919444
2020/4/25,6.74835641,20.28503675,6.014798502,8.280943465,33.30059172,1006.479998,17.08866244,82.188672
2020/4/26,4.961790865,20.66727884,7.558761789,8.251763793,32.85501979,1009.729014,16.41261262,71.59725407
2020/4/27,3.52249444,21.92235028,6.787617322,8.236248046,33.44119565,1007.995028,19.20352522,76.5888068
2020/4/28,6.999117416,21.55375632,6.930300885,8.193516463,33.38204906,1006.920414,18.23547838,88.00771438
2020/4/29,4.931050801,22.23804452,7.596052195,8.311005113,33.43109649,1009.993284,19.14137641,80.89650936
2020/4/30,3.446054708,22.01948062,8.190287555,8.214048057,33.20943183,1009.068159,18.24897496,78.46652245
2020/5/1,4.839978127,21.60262365,7.1720381,8.292786867,34.25355624,1010.09275,20.02894422,85.3585371
2020/5/2,3.808859821,22.23745068,7.707710751,8.267704811,33.68913964,1010.742079,19.11642936,82.94711037
2020/5/3,9.181871703,22.49720633,7.816477658,8.305058567,32.8457382,1010.105397,19.99474179,81.45602683
2020/5/4,7.40384226,22.08628766,7.804022638,8.243903713,33.21592152,1009.393007,21.24102671,79.95875685
2020/5/5,5.455483275,22.51447169,7.339681603,8.228496106,32.88147698,1011.143975,21.34600022,94.59057634
2020/5/6,8.260630875,22.72661835,6.814720459,8.266012785,32.67036669,1010.314585,20.6878857,81.3874446
2020/5/7,5.283803314,23.72577665,6.302850064,8.22958142,32.47889052,1011.105934,19.05721797,73.36302016
2020/5/8,3.234397558,21.9458948,6.471754813,8.21150043,32.91463384,1008.332213,23.89329239,85.61625993
2020/5/9,7.831255028,23.62214034,5.621612566,8.201982687,32.48500834,1010.958196,22.68095349,80.68289822
2020/5/10,5.691575555,22.55393421,5,8.085034029,32.88714368,1009.857927,21.65248569,73.90518557
2020/5/11,2.369283131,22.31061728,5.973511237,8.183897622,32.80765368,1012.096604,20.13288124,72.20871333
2020/5/12,3.894948946,23.53386729,6.112339364,8.162332105,32.842031,1010.976902,20.69257939,77.92528273
2020/5/13,2.358625035,23.23225434,5,8.068336376,32.10412587,1010.470942,20.14965848,73.90951679
2020/5/14,1.181427336,23.39391777,5.231606831,8.096587988,32.44382559,1010.565114,21.8143634,67.25884093
2020/5/15,5.640013157,23.04854264,6.219159904,8.098887447,32.44511303,1008.90285,20.64527618,82.56786514
2020/5/16,7.4511132,23.54445879,7.191830695,8.088831041,31.81792677,1011.326647,19.41055547,74.48792848
2020/5/17,0.684268671,22.64900582,6.492582417,8.109714431,31.44785198,1011.481743,19.5208606,83.28906637
2020/5/18,4.461464864,22.1394665,6.483365002,8.164851766,31.89601051,1009.660742,20.90023941,83.68701815
2020/5/19,1.893842672,22.2345268,7.144463944,8.15037693,31.22947198,1010.631956,21.1629165,75.90940162
2020/5/20,2.086419452,22.53186061,8.311161893,8.036287087,31.11368274,1008.248274,20.87712657,85.34341663
2020/5/21,1.747808356,21.37358442,7.664247903,8.140994935,30.45043328,1007.804166,19.89985318,79.74543258
2020/5/22,1.083345798,21.30081962,7.905658706,8.186420161,30.11644796,1008.439735,18.69795635,75.76672921
2020/5/23,2.79430605,21.35017854,8.319312292,8.151123257,30.10577695,1008.650368,15.53597223,82.0781966
